"Ticket channel";"Ticket created - Date";"Tickets"
"Email";"23 May 25";"4.00000000000000000000"
"Email";"25 May 25";"1.00000000000000000000"
"Email";"26 May 25";"4.00000000000000000000"
"Email";"27 May 25";"4.00000000000000000000"
"Email";"28 May 25";"6.00000000000000000000"
"Email";"29 May 25";"5.00000000000000000000"
"Email";"30 May 25";"2.00000000000000000000"
"Email";"02 Jun 25";"4.00000000000000000000"
"Email";"03 Jun 25";"5.00000000000000000000"
"Email";"04 Jun 25";"9.00000000000000000000"
"Email";"05 Jun 25";"2.00000000000000000000"
"Email";"06 Jun 25";"4.00000000000000000000"
"Email";"09 Jun 25";"2.00000000000000000000"
"Email";"10 Jun 25";"4.00000000000000000000"
"Email";"11 Jun 25";"5.00000000000000000000"
"Email";"12 Jun 25";"6.00000000000000000000"
"Email";"13 Jun 25";""
"Email";"16 Jun 25";"9.00000000000000000000"
"Email";"17 Jun 25";"9.00000000000000000000"
"Email";"18 Jun 25";"5.00000000000000000000"
"Email";"19 Jun 25";"2.00000000000000000000"
"Email";"20 Jun 25";"5.00000000000000000000"
"Email";"23 Jun 25";"4.00000000000000000000"
"Email";"24 Jun 25";"6.00000000000000000000"
"Email";"25 Jun 25";"6.00000000000000000000"
"Email";"26 Jun 25";"5.00000000000000000000"
"Email";"27 Jun 25";"13.00000000000000000000"
"Email";"29 Jun 25";"1.00000000000000000000"
"Email";"30 Jun 25";"4.00000000000000000000"
"Email";"01 Jul 25";"10.00000000000000000000"
"Email";"02 Jul 25";"4.00000000000000000000"
"Email";"03 Jul 25";"3.00000000000000000000"
"Email";"04 Jul 25";""
"Email";"06 Jul 25";"1.00000000000000000000"
"Email";"07 Jul 25";"7.00000000000000000000"
"Email";"08 Jul 25";"2.00000000000000000000"
"Email";"09 Jul 25";"8.00000000000000000000"
"Email";"10 Jul 25";"6.00000000000000000000"
"Email";"11 Jul 25";"6.00000000000000000000"
"Email";"12 Jul 25";"1.00000000000000000000"
"Email";"14 Jul 25";"5.00000000000000000000"
"Email";"15 Jul 25";"6.00000000000000000000"
"Email";"16 Jul 25";"10.00000000000000000000"
"Email";"17 Jul 25";"4.00000000000000000000"
"Email";"18 Jul 25";"4.00000000000000000000"
"Email";"19 Jul 25";""
"Email";"21 Jul 25";"8.00000000000000000000"
"Email";"22 Jul 25";"9.00000000000000000000"
"Email";"23 Jul 25";"4.00000000000000000000"
"Email";"24 Jul 25";"6.00000000000000000000"
"Email";"25 Jul 25";"3.00000000000000000000"
"Email";"27 Jul 25";"1.00000000000000000000"
"Email";"28 Jul 25";"7.00000000000000000000"
"Email";"29 Jul 25";"5.00000000000000000000"
"Email";"30 Jul 25";"2.00000000000000000000"
"Email";"31 Jul 25";"6.00000000000000000000"
"Email";"01 Aug 25";"3.00000000000000000000"
"Email";"02 Aug 25";"1.00000000000000000000"
"Email";"04 Aug 25";"4.00000000000000000000"
"Email";"05 Aug 25";"3.00000000000000000000"
"Email";"06 Aug 25";"6.00000000000000000000"
"Email";"07 Aug 25";"5.00000000000000000000"
"Email";"08 Aug 25";"3.00000000000000000000"
"Email";"11 Aug 25";"10.00000000000000000000"
"Email";"12 Aug 25";"7.00000000000000000000"
"Email";"13 Aug 25";"2.00000000000000000000"
"Email";"14 Aug 25";"7.00000000000000000000"
"Email";"15 Aug 25";"7.00000000000000000000"
"Email";"17 Aug 25";"1.00000000000000000000"
"Email";"18 Aug 25";"15.00000000000000000000"
"Email";"19 Aug 25";"5.00000000000000000000"
"Email";"20 Aug 25";"13.00000000000000000000"
"Email";"21 Aug 25";"5.00000000000000000000"
"Email";"22 Aug 25";"5.00000000000000000000"
"Email";"23 Aug 25";"1.00000000000000000000"
"Email";"25 Aug 25";"13.00000000000000000000"
"Email";"26 Aug 25";"9.00000000000000000000"
"Email";"27 Aug 25";"3.00000000000000000000"
"Email";"28 Aug 25";"8.00000000000000000000"
"Email";"29 Aug 25";"1.00000000000000000000"
"Email";"30 Aug 25";"1.00000000000000000000"
"Email";"31 Aug 25";"1.00000000000000000000"
"Email";"01 Sep 25";"6.00000000000000000000"
"Email";"02 Sep 25";"7.00000000000000000000"
"Email";"03 Sep 25";"2.00000000000000000000"
"Email";"04 Sep 25";""
"Email";"05 Sep 25";"2.00000000000000000000"
"Email";"06 Sep 25";"1.00000000000000000000"
"Email";"07 Sep 25";"1.00000000000000000000"
"Email";"08 Sep 25";"3.00000000000000000000"
"Email";"09 Sep 25";"4.00000000000000000000"
"Email";"10 Sep 25";"9.00000000000000000000"
"Email";"11 Sep 25";"8.00000000000000000000"
"Email";"12 Sep 25";"5.00000000000000000000"
"Email";"13 Sep 25";""
"Email";"15 Sep 25";"12.00000000000000000000"
"Email";"16 Sep 25";"7.00000000000000000000"
"Email";"17 Sep 25";"6.00000000000000000000"
"Email";"18 Sep 25";"6.00000000000000000000"
"Email";"19 Sep 25";"4.00000000000000000000"
"Email";"20 Sep 25";"1.00000000000000000000"
"Email";"21 Sep 25";"1.00000000000000000000"
"Email";"22 Sep 25";"5.00000000000000000000"
"Email";"23 Sep 25";"5.00000000000000000000"
"Email";"24 Sep 25";"10.00000000000000000000"
"Email";"25 Sep 25";"5.00000000000000000000"
"Email";"26 Sep 25";"3.00000000000000000000"
"Email";"27 Sep 25";"1.00000000000000000000"
"Email";"28 Sep 25";""
"Email";"29 Sep 25";"7.00000000000000000000"
"Email";"30 Sep 25";"11.00000000000000000000"
"Email";"01 Oct 25";"5.00000000000000000000"
"Email";"02 Oct 25";"3.00000000000000000000"
"Email";"03 Oct 25";"4.00000000000000000000"
"Email";"04 Oct 25";""
"Email";"06 Oct 25";"6.00000000000000000000"
"Email";"07 Oct 25";"6.00000000000000000000"
"Email";"08 Oct 25";"2.00000000000000000000"
"Email";"09 Oct 25";"6.00000000000000000000"
"Email";"10 Oct 25";"4.00000000000000000000"
"Email";"13 Oct 25";"3.00000000000000000000"
"Email";"14 Oct 25";"6.00000000000000000000"
"Email";"15 Oct 25";"4.00000000000000000000"
"Email";"16 Oct 25";"5.00000000000000000000"
"Email";"17 Oct 25";"2.00000000000000000000"
"Email";"20 Oct 25";"9.00000000000000000000"
"Email";"21 Oct 25";"6.00000000000000000000"
"Email";"22 Oct 25";"4.00000000000000000000"
"Email";"23 Oct 25";"7.00000000000000000000"
"Email";"24 Oct 25";"7.00000000000000000000"
"Email";"25 Oct 25";"3.00000000000000000000"
"Email";"26 Oct 25";"1.00000000000000000000"
"Email";"27 Oct 25";"4.00000000000000000000"
"Email";"28 Oct 25";"12.00000000000000000000"
"Email";"29 Oct 25";"6.00000000000000000000"
"Email";"30 Oct 25";"4.00000000000000000000"
"Email";"31 Oct 25";"2.00000000000000000000"
"Email";"02 Nov 25";"1.00000000000000000000"
"Email";"03 Nov 25";"3.00000000000000000000"
"Email";"04 Nov 25";"10.00000000000000000000"
"Email";"05 Nov 25";"6.00000000000000000000"
"Email";"06 Nov 25";"8.00000000000000000000"
"Email";"07 Nov 25";"8.00000000000000000000"
"Email";"09 Nov 25";"2.00000000000000000000"
"Email";"10 Nov 25";"11.00000000000000000000"
"Email";"11 Nov 25";"5.00000000000000000000"
"Email";"12 Nov 25";"6.00000000000000000000"
"Email";"13 Nov 25";"5.00000000000000000000"
"Email";"14 Nov 25";"7.00000000000000000000"
"Email";"15 Nov 25";"1.00000000000000000000"
"Email";"16 Nov 25";"1.00000000000000000000"
"Email";"17 Nov 25";"9.00000000000000000000"
"Email";"18 Nov 25";"9.00000000000000000000"
"Email";"19 Nov 25";"8.00000000000000000000"
"Email";"20 Nov 25";"8.00000000000000000000"
"Email";"21 Nov 25";"7.00000000000000000000"
"Email";"22 Nov 25";"1.00000000000000000000"
"Email";"23 Nov 25";"2.00000000000000000000"
"Email";"24 Nov 25";"9.00000000000000000000"
"Email";"25 Nov 25";"10.00000000000000000000"
"Email";"26 Nov 25";"7.00000000000000000000"
"Email";"27 Nov 25";"4.00000000000000000000"
"Email";"28 Nov 25";"6.00000000000000000000"
"Email";"29 Nov 25";"1.00000000000000000000"
"Email";"30 Nov 25";"5.00000000000000000000"
"Email";"01 Dec 25";"10.00000000000000000000"
"Email";"02 Dec 25";"17.00000000000000000000"
"Email";"03 Dec 25";"9.00000000000000000000"
"Email";"04 Dec 25";"3.00000000000000000000"
"Email";"05 Dec 25";"3.00000000000000000000"
"Email";"06 Dec 25";""
"Email";"08 Dec 25";"8.00000000000000000000"
"Email";"09 Dec 25";"9.00000000000000000000"
"Email";"10 Dec 25";"7.00000000000000000000"
"Email";"11 Dec 25";"5.00000000000000000000"
"Email";"12 Dec 25";"7.00000000000000000000"
"Email";"13 Dec 25";"1.00000000000000000000"
"Email";"15 Dec 25";"6.00000000000000000000"
"Email";"16 Dec 25";"4.00000000000000000000"
"Email";"17 Dec 25";"4.00000000000000000000"
"Email";"18 Dec 25";"8.00000000000000000000"
"Email";"19 Dec 25";"14.00000000000000000000"
"Email";"20 Dec 25";"1.00000000000000000000"
"Email";"22 Dec 25";"7.00000000000000000000"
"Email";"23 Dec 25";"8.00000000000000000000"
"Email";"24 Dec 25";"5.00000000000000000000"
"Email";"25 Dec 25";"1.00000000000000000000"
"Email";"26 Dec 25";"1.00000000000000000000"
"Email";"28 Dec 25";""
"Email";"29 Dec 25";"2.00000000000000000000"
"Web";"02 Jan 25";"1.00000000000000000000"
"Web";"03 Jan 25";"2.00000000000000000000"
"Web";"06 Jan 25";"5.00000000000000000000"
"Web";"07 Jan 25";"3.00000000000000000000"
"Web";"08 Jan 25";"6.00000000000000000000"
"Web";"09 Jan 25";"3.00000000000000000000"
"Web";"10 Jan 25";"5.00000000000000000000"
"Web";"13 Jan 25";"6.00000000000000000000"
"Web";"14 Jan 25";"5.00000000000000000000"
"Web";"15 Jan 25";"1.00000000000000000000"
"Web";"16 Jan 25";"3.00000000000000000000"
"Web";"17 Jan 25";"2.00000000000000000000"
"Web";"19 Jan 25";""
"Web";"20 Jan 25";""
"Web";"21 Jan 25";"2.00000000000000000000"
"Web";"22 Jan 25";"5.00000000000000000000"
"Web";"23 Jan 25";"4.00000000000000000000"
"Web";"24 Jan 25";"2.00000000000000000000"
"Web";"25 Jan 25";""
"Web";"26 Jan 25";""
"Web";"27 Jan 25";"2.00000000000000000000"
"Web";"28 Jan 25";""
"Web";"29 Jan 25";"3.00000000000000000000"
"Web";"30 Jan 25";"6.00000000000000000000"
"Web";"31 Jan 25";"1.00000000000000000000"
"Web";"02 Feb 25";"1.00000000000000000000"
"Web";"03 Feb 25";"4.00000000000000000000"
"Web";"04 Feb 25";"2.00000000000000000000"
"Web";"05 Feb 25";"3.00000000000000000000"
"Web";"06 Feb 25";"3.00000000000000000000"
"Web";"07 Feb 25";""
"Web";"09 Feb 25";""
"Web";"10 Feb 25";"3.00000000000000000000"
"Web";"11 Feb 25";"12.00000000000000000000"
"Web";"12 Feb 25";"11.00000000000000000000"
"Web";"13 Feb 25";"9.00000000000000000000"
"Web";"14 Feb 25";"6.00000000000000000000"
"Web";"15 Feb 25";""
"Web";"17 Feb 25";""
"Web";"18 Feb 25";"10.00000000000000000000"
"Web";"19 Feb 25";"6.00000000000000000000"
"Web";"20 Feb 25";"3.00000000000000000000"
"Web";"21 Feb 25";"11.00000000000000000000"
"Web";"23 Feb 25";""
"Web";"24 Feb 25";"3.00000000000000000000"
"Web";"25 Feb 25";"2.00000000000000000000"
"Web";"26 Feb 25";"6.00000000000000000000"
"Web";"27 Feb 25";"2.00000000000000000000"
"Web";"28 Feb 25";""
"Web";"03 Mar 25";"3.00000000000000000000"
"Web";"04 Mar 25";"5.00000000000000000000"
"Web";"05 Mar 25";"3.00000000000000000000"
"Web";"06 Mar 25";"2.00000000000000000000"
"Web";"07 Mar 25";""
"Web";"09 Mar 25";""
"Web";"10 Mar 25";"10.00000000000000000000"
"Web";"11 Mar 25";"11.00000000000000000000"
"Web";"12 Mar 25";"6.00000000000000000000"
"Web";"13 Mar 25";"4.00000000000000000000"
"Web";"14 Mar 25";"3.00000000000000000000"
"Web";"17 Mar 25";"7.00000000000000000000"
"Web";"18 Mar 25";"4.00000000000000000000"
"Web";"19 Mar 25";"1.00000000000000000000"
"Web";"20 Mar 25";"2.00000000000000000000"
"Web";"21 Mar 25";""
"Web";"23 Mar 25";"1.00000000000000000000"
"Web";"24 Mar 25";"1.00000000000000000000"
"Web";"25 Mar 25";"11.00000000000000000000"
"Web";"26 Mar 25";"2.00000000000000000000"
"Web";"27 Mar 25";"7.00000000000000000000"
"Web";"28 Mar 25";"3.00000000000000000000"
"Web";"31 Mar 25";"2.00000000000000000000"
"Web";"01 Apr 25";"2.00000000000000000000"
"Web";"02 Apr 25";"1.00000000000000000000"
"Web";"03 Apr 25";"1.00000000000000000000"
"Web";"04 Apr 25";"2.00000000000000000000"
"Web";"05 Apr 25";"1.00000000000000000000"
"Web";"06 Apr 25";"1.00000000000000000000"
"Web";"07 Apr 25";"3.00000000000000000000"
"Web";"08 Apr 25";"3.00000000000000000000"
"Web";"09 Apr 25";"5.00000000000000000000"
"Web";"10 Apr 25";"1.00000000000000000000"
"Web";"11 Apr 25";"3.00000000000000000000"
"Web";"12 Apr 25";"2.00000000000000000000"
"Web";"14 Apr 25";"15.00000000000000000000"
"Web";"15 Apr 25";"4.00000000000000000000"
"Web";"16 Apr 25";"6.00000000000000000000"
"Web";"17 Apr 25";"4.00000000000000000000"
"Web";"18 Apr 25";"5.00000000000000000000"
"Web";"21 Apr 25";""
"Web";"22 Apr 25";"2.00000000000000000000"
"Web";"23 Apr 25";"2.00000000000000000000"
"Web";"24 Apr 25";"3.00000000000000000000"
"Web";"25 Apr 25";"1.00000000000000000000"
"Web";"28 Apr 25";"3.00000000000000000000"
"Web";"29 Apr 25";"6.00000000000000000000"
"Web";"30 Apr 25";"6.00000000000000000000"
"Web";"01 May 25";"6.00000000000000000000"
"Web";"02 May 25";"1.00000000000000000000"
"Web";"03 May 25";""
"Web";"05 May 25";"2.00000000000000000000"
"Web";"06 May 25";"2.00000000000000000000"
"Web";"07 May 25";"9.00000000000000000000"
"Web";"08 May 25";"4.00000000000000000000"
"Web";"09 May 25";"1.00000000000000000000"
"Web";"12 May 25";"9.00000000000000000000"
"Web";"13 May 25";"10.00000000000000000000"
"Web";"14 May 25";"1.00000000000000000000"
"Web";"15 May 25";"12.00000000000000000000"
"Web";"16 May 25";"3.00000000000000000000"
"Web";"18 May 25";""
"Web";"19 May 25";"2.00000000000000000000"
"Web";"20 May 25";"2.00000000000000000000"
"Web";"21 May 25";"2.00000000000000000000"
"Web";"22 May 25";"1.00000000000000000000"
"Web";"23 May 25";"3.00000000000000000000"
"Web";"25 May 25";"1.00000000000000000000"
"Web";"26 May 25";""
"Web";"27 May 25";""
"Web";"28 May 25";"1.00000000000000000000"
"Web";"29 May 25";"8.00000000000000000000"
"Web";"30 May 25";""
"Web";"02 Jun 25";"5.00000000000000000000"
"Web";"03 Jun 25";"6.00000000000000000000"
"Web";"04 Jun 25";"3.00000000000000000000"
"Web";"05 Jun 25";"2.00000000000000000000"
"Web";"06 Jun 25";"17.00000000000000000000"
"Web";"09 Jun 25";"18.00000000000000000000"
"Web";"10 Jun 25";"6.00000000000000000000"
"Web";"11 Jun 25";""
"Web";"12 Jun 25";"3.00000000000000000000"
"Web";"13 Jun 25";"3.00000000000000000000"
"Web";"16 Jun 25";""
"Web";"17 Jun 25";"6.00000000000000000000"
"Web";"18 Jun 25";"8.00000000000000000000"
"Web";"19 Jun 25";"4.00000000000000000000"
"Web";"20 Jun 25";"4.00000000000000000000"
"Web";"23 Jun 25";"2.00000000000000000000"
"Web";"24 Jun 25";"4.00000000000000000000"
"Web";"25 Jun 25";"4.00000000000000000000"
"Web";"26 Jun 25";"3.00000000000000000000"
"Web";"27 Jun 25";"2.00000000000000000000"
"Web";"29 Jun 25";""
"Web";"30 Jun 25";"1.00000000000000000000"
"Web";"01 Jul 25";"9.00000000000000000000"
"Web";"02 Jul 25";"4.00000000000000000000"
"Web";"03 Jul 25";"8.00000000000000000000"
"Web";"04 Jul 25";"1.00000000000000000000"
"Web";"06 Jul 25";""
"Web";"07 Jul 25";"8.00000000000000000000"
"Web";"08 Jul 25";"3.00000000000000000000"
"Web";"09 Jul 25";"6.00000000000000000000"
"Web";"10 Jul 25";"9.00000000000000000000"
"Web";"11 Jul 25";"1.00000000000000000000"
"Web";"12 Jul 25";""
"Web";"14 Jul 25";"3.00000000000000000000"
"Web";"15 Jul 25";"2.00000000000000000000"
"Web";"16 Jul 25";"2.00000000000000000000"
"Web";"17 Jul 25";"3.00000000000000000000"
"Web";"18 Jul 25";"2.00000000000000000000"
"Web";"19 Jul 25";""
"Web";"21 Jul 25";"2.00000000000000000000"
"Web";"22 Jul 25";"5.00000000000000000000"
"Web";"23 Jul 25";"4.00000000000000000000"
"Web";"24 Jul 25";"7.00000000000000000000"
"Web";"25 Jul 25";"3.00000000000000000000"
"Web";"27 Jul 25";""
"Web";"28 Jul 25";"3.00000000000000000000"
"Web";"29 Jul 25";"5.00000000000000000000"
"Web";"30 Jul 25";"3.00000000000000000000"
"Web";"31 Jul 25";"1.00000000000000000000"
"Web";"01 Aug 25";""
"Web";"02 Aug 25";""
"Web";"04 Aug 25";"13.00000000000000000000"
"Web";"05 Aug 25";"2.00000000000000000000"
"Web";"06 Aug 25";"9.00000000000000000000"
"Web";"07 Aug 25";"18.00000000000000000000"
"Web";"08 Aug 25";"7.00000000000000000000"
"Web";"11 Aug 25";"9.00000000000000000000"
"Web";"12 Aug 25";"3.00000000000000000000"
"Web";"13 Aug 25";"1.00000000000000000000"
"Web";"14 Aug 25";""
"Web";"15 Aug 25";"2.00000000000000000000"
"Web";"17 Aug 25";""
"Web";"18 Aug 25";""
"Web";"19 Aug 25";"2.00000000000000000000"
"Web";"20 Aug 25";"3.00000000000000000000"
"Web";"21 Aug 25";"2.00000000000000000000"
"Web";"22 Aug 25";"10.00000000000000000000"
"Web";"23 Aug 25";""
"Web";"25 Aug 25";"1.00000000000000000000"
"Web";"26 Aug 25";"7.00000000000000000000"
"Web";"27 Aug 25";"5.00000000000000000000"
"Web";"28 Aug 25";"6.00000000000000000000"
"Web";"29 Aug 25";"3.00000000000000000000"
"Web";"30 Aug 25";"1.00000000000000000000"
"Web";"31 Aug 25";""
"Web";"01 Sep 25";"1.00000000000000000000"
"Web";"02 Sep 25";"3.00000000000000000000"
"Web";"03 Sep 25";"14.00000000000000000000"
"Web";"04 Sep 25";"5.00000000000000000000"
"Web";"05 Sep 25";"7.00000000000000000000"
"Web";"06 Sep 25";""
"Web";"07 Sep 25";""
"Web";"08 Sep 25";"4.00000000000000000000"
"Web";"09 Sep 25";"13.00000000000000000000"
"Web";"10 Sep 25";"5.00000000000000000000"
"Web";"11 Sep 25";"5.00000000000000000000"
"Web";"12 Sep 25";"5.00000000000000000000"
"Web";"13 Sep 25";"2.00000000000000000000"
"Web";"15 Sep 25";"4.00000000000000000000"
"Web";"16 Sep 25";"5.00000000000000000000"
"Web";"17 Sep 25";"7.00000000000000000000"
"Web";"18 Sep 25";"2.00000000000000000000"
"Web";"19 Sep 25";"6.00000000000000000000"
"Web";"20 Sep 25";"1.00000000000000000000"
"Web";"21 Sep 25";""
"Web";"22 Sep 25";"1.00000000000000000000"
"Web";"23 Sep 25";"4.00000000000000000000"
"Web";"24 Sep 25";"4.00000000000000000000"
"Web";"25 Sep 25";"1.00000000000000000000"
"Web";"26 Sep 25";"3.00000000000000000000"
"Web";"27 Sep 25";""
"Web";"28 Sep 25";""
"Web";"29 Sep 25";"3.00000000000000000000"
"Web";"30 Sep 25";"3.00000000000000000000"
"Web";"01 Oct 25";"4.00000000000000000000"
"Web";"02 Oct 25";"4.00000000000000000000"
"Web";"03 Oct 25";"15.00000000000000000000"
"Web";"04 Oct 25";""
"Web";"06 Oct 25";"13.00000000000000000000"
"Web";"07 Oct 25";"5.00000000000000000000"
"Web";"08 Oct 25";"1.00000000000000000000"
"Web";"09 Oct 25";"1.00000000000000000000"
"Web";"10 Oct 25";"1.00000000000000000000"
"Web";"13 Oct 25";"1.00000000000000000000"
"Web";"14 Oct 25";"4.00000000000000000000"
"Web";"15 Oct 25";"4.00000000000000000000"
"Web";"16 Oct 25";"2.00000000000000000000"
"Web";"17 Oct 25";"1.00000000000000000000"
"Web";"20 Oct 25";"1.00000000000000000000"
"Web";"21 Oct 25";"4.00000000000000000000"
"Web";"22 Oct 25";""
"Web";"23 Oct 25";"6.00000000000000000000"
"Web";"24 Oct 25";"4.00000000000000000000"
"Web";"25 Oct 25";""
"Web";"26 Oct 25";""
"Web";"27 Oct 25";"6.00000000000000000000"
"Web";"28 Oct 25";"4.00000000000000000000"
"Web";"29 Oct 25";"2.00000000000000000000"
"Web";"30 Oct 25";"2.00000000000000000000"
"Web";"31 Oct 25";"2.00000000000000000000"
"Web";"02 Nov 25";""
"Web";"03 Nov 25";""
"Web";"04 Nov 25";"7.00000000000000000000"
"Web";"05 Nov 25";"5.00000000000000000000"
"Web";"06 Nov 25";"1.00000000000000000000"
"Web";"07 Nov 25";"4.00000000000000000000"
"Web";"09 Nov 25";"1.00000000000000000000"
"Web";"10 Nov 25";"2.00000000000000000000"
"Web";"11 Nov 25";""
"Web";"12 Nov 25";"5.00000000000000000000"
"Web";"13 Nov 25";"4.00000000000000000000"
"Web";"14 Nov 25";"19.00000000000000000000"
"Web";"15 Nov 25";""
"Web";"16 Nov 25";""
"Web";"17 Nov 25";"4.00000000000000000000"
"Web";"18 Nov 25";"5.00000000000000000000"
"Web";"19 Nov 25";"8.00000000000000000000"
"Web";"20 Nov 25";"2.00000000000000000000"
"Web";"21 Nov 25";"3.00000000000000000000"
"Web";"22 Nov 25";""
"Web";"23 Nov 25";"1.00000000000000000000"
"Web";"24 Nov 25";"3.00000000000000000000"
"Web";"25 Nov 25";"2.00000000000000000000"
"Web";"26 Nov 25";""
"Web";"27 Nov 25";"4.00000000000000000000"
"Web";"28 Nov 25";"3.00000000000000000000"
"Web";"29 Nov 25";""
"Web";"30 Nov 25";""
"Web";"01 Dec 25";"9.00000000000000000000"
"Web";"02 Dec 25";"5.00000000000000000000"
"Web";"03 Dec 25";"7.00000000000000000000"
"Web";"04 Dec 25";"17.00000000000000000000"
