"Ticket created - Date";"Tickets";"Solved tickets"
"16 Apr 25";"12.00000000000000000000";"12.00000000000000000000"
"17 Apr 25";"7.00000000000000000000";"7.00000000000000000000"
"18 Apr 25";"7.00000000000000000000";"7.00000000000000000000"
"21 Apr 25";"6.00000000000000000000";"6.00000000000000000000"
"22 Apr 25";"7.00000000000000000000";"7.00000000000000000000"
"23 Apr 25";"6.00000000000000000000";"6.00000000000000000000"
"24 Apr 25";"9.00000000000000000000";"9.00000000000000000000"
"25 Apr 25";"5.00000000000000000000";"5.00000000000000000000"
"28 Apr 25";"13.00000000000000000000";"13.00000000000000000000"
"29 Apr 25";"9.00000000000000000000";"9.00000000000000000000"
"30 Apr 25";"14.00000000000000000000";"14.00000000000000000000"
"1 May 25";"13.00000000000000000000";"13.00000000000000000000"
"2 May 25";"6.00000000000000000000";"6.00000000000000000000"
"3 May 25";"3.00000000000000000000";"3.00000000000000000000"
"5 May 25";"4.00000000000000000000";"4.00000000000000000000"
"6 May 25";"4.00000000000000000000";"4.00000000000000000000"
"7 May 25";"19.00000000000000000000";"19.00000000000000000000"
"8 May 25";"8.00000000000000000000";"8.00000000000000000000"
"9 May 25";"9.00000000000000000000";"9.00000000000000000000"
"12 May 25";"17.00000000000000000000";"17.00000000000000000000"
"13 May 25";"15.00000000000000000000";"15.00000000000000000000"
"14 May 25";"3.00000000000000000000";"3.00000000000000000000"
"15 May 25";"21.00000000000000000000";"21.00000000000000000000"
"16 May 25";"9.00000000000000000000";"9.00000000000000000000"
"18 May 25";"1.00000000000000000000";"1.00000000000000000000"
"19 May 25";"15.00000000000000000000";"15.00000000000000000000"
"20 May 25";"9.00000000000000000000";"9.00000000000000000000"
"21 May 25";"10.00000000000000000000";"10.00000000000000000000"
"22 May 25";"9.00000000000000000000";"9.00000000000000000000"
"23 May 25";"9.00000000000000000000";"9.00000000000000000000"
"25 May 25";"2.00000000000000000000";"2.00000000000000000000"
"26 May 25";"5.00000000000000000000";"5.00000000000000000000"
"27 May 25";"6.00000000000000000000";"6.00000000000000000000"
"28 May 25";"11.00000000000000000000";"11.00000000000000000000"
"29 May 25";"14.00000000000000000000";"14.00000000000000000000"
"30 May 25";"6.00000000000000000000";"6.00000000000000000000"
"2 Jun 25";"10.00000000000000000000";"10.00000000000000000000"
"3 Jun 25";"13.00000000000000000000";"13.00000000000000000000"
"4 Jun 25";"14.00000000000000000000";"14.00000000000000000000"
"5 Jun 25";"5.00000000000000000000";"5.00000000000000000000"
"6 Jun 25";"22.00000000000000000000";"22.00000000000000000000"
"9 Jun 25";"21.00000000000000000000";"21.00000000000000000000"
"10 Jun 25";"12.00000000000000000000";"12.00000000000000000000"
"11 Jun 25";"7.00000000000000000000";"7.00000000000000000000"
"12 Jun 25";"12.00000000000000000000";"12.00000000000000000000"
"13 Jun 25";"4.00000000000000000000";"4.00000000000000000000"
"16 Jun 25";"13.00000000000000000000";"13.00000000000000000000"
"17 Jun 25";"17.00000000000000000000";"17.00000000000000000000"
"18 Jun 25";"16.00000000000000000000";"16.00000000000000000000"
"19 Jun 25";"8.00000000000000000000";"8.00000000000000000000"
"20 Jun 25";"10.00000000000000000000";"10.00000000000000000000"
"23 Jun 25";"8.00000000000000000000";"8.00000000000000000000"
"24 Jun 25";"13.00000000000000000000";"13.00000000000000000000"
"25 Jun 25";"12.00000000000000000000";"12.00000000000000000000"
"26 Jun 25";"10.00000000000000000000";"10.00000000000000000000"
"27 Jun 25";"17.00000000000000000000";"17.00000000000000000000"
"29 Jun 25";"2.00000000000000000000";"2.00000000000000000000"
"30 Jun 25";"11.00000000000000000000";"11.00000000000000000000"
"1 Jul 25";"19.00000000000000000000";"19.00000000000000000000"
"2 Jul 25";"8.00000000000000000000";"8.00000000000000000000"
"3 Jul 25";"11.00000000000000000000";"11.00000000000000000000"
"4 Jul 25";"2.00000000000000000000";"2.00000000000000000000"
"6 Jul 25";"1.00000000000000000000";"1.00000000000000000000"
"7 Jul 25";"16.00000000000000000000";"16.00000000000000000000"
"8 Jul 25";"7.00000000000000000000";"7.00000000000000000000"
"9 Jul 25";"15.00000000000000000000";"15.00000000000000000000"
"10 Jul 25";"15.00000000000000000000";"15.00000000000000000000"
"11 Jul 25";"10.00000000000000000000";"10.00000000000000000000"
"12 Jul 25";"1.00000000000000000000";"1.00000000000000000000"
"14 Jul 25";"8.00000000000000000000";"8.00000000000000000000"
"15 Jul 25";"11.00000000000000000000";"11.00000000000000000000"
"16 Jul 25";"12.00000000000000000000";"12.00000000000000000000"
"17 Jul 25";"9.00000000000000000000";"9.00000000000000000000"
"18 Jul 25";"6.00000000000000000000";"6.00000000000000000000"
"19 Jul 25";"1.00000000000000000000";"1.00000000000000000000"
"21 Jul 25";"10.00000000000000000000";"10.00000000000000000000"
"22 Jul 25";"19.00000000000000000000";"19.00000000000000000000"
"23 Jul 25";"8.00000000000000000000";"8.00000000000000000000"
"24 Jul 25";"16.00000000000000000000";"16.00000000000000000000"
"25 Jul 25";"6.00000000000000000000";"6.00000000000000000000"
"27 Jul 25";"1.00000000000000000000";"1.00000000000000000000"
"28 Jul 25";"11.00000000000000000000";"11.00000000000000000000"
"29 Jul 25";"11.00000000000000000000";"11.00000000000000000000"
"30 Jul 25";"9.00000000000000000000";"9.00000000000000000000"
"31 Jul 25";"7.00000000000000000000";"7.00000000000000000000"
"1 Aug 25";"3.00000000000000000000";"3.00000000000000000000"
"2 Aug 25";"1.00000000000000000000";"1.00000000000000000000"
"4 Aug 25";"20.00000000000000000000";"20.00000000000000000000"
"5 Aug 25";"7.00000000000000000000";"7.00000000000000000000"
"6 Aug 25";"17.00000000000000000000";"17.00000000000000000000"
"7 Aug 25";"23.00000000000000000000";"23.00000000000000000000"
"8 Aug 25";"10.00000000000000000000";"10.00000000000000000000"
"11 Aug 25";"19.00000000000000000000";"19.00000000000000000000"
"12 Aug 25";"11.00000000000000000000";"11.00000000000000000000"
"13 Aug 25";"4.00000000000000000000";"4.00000000000000000000"
"14 Aug 25";"8.00000000000000000000";"8.00000000000000000000"
"15 Aug 25";"13.00000000000000000000";"13.00000000000000000000"
"17 Aug 25";"1.00000000000000000000";"1.00000000000000000000"
"18 Aug 25";"15.00000000000000000000";"15.00000000000000000000"
"19 Aug 25";"10.00000000000000000000";"10.00000000000000000000"
"20 Aug 25";"18.00000000000000000000";"18.00000000000000000000"
"21 Aug 25";"9.00000000000000000000";"9.00000000000000000000"
"22 Aug 25";"18.00000000000000000000";"18.00000000000000000000"
"23 Aug 25";"1.00000000000000000000";"1.00000000000000000000"
"25 Aug 25";"16.00000000000000000000";"16.00000000000000000000"
"26 Aug 25";"17.00000000000000000000";"17.00000000000000000000"
"27 Aug 25";"11.00000000000000000000";"11.00000000000000000000"
"28 Aug 25";"15.00000000000000000000";"15.00000000000000000000"
"29 Aug 25";"5.00000000000000000000";"5.00000000000000000000"
"30 Aug 25";"3.00000000000000000000";"3.00000000000000000000"
"31 Aug 25";"1.00000000000000000000";"1.00000000000000000000"
"1 Sep 25";"9.00000000000000000000";"9.00000000000000000000"
"2 Sep 25";"10.00000000000000000000";"9.00000000000000000000"
"3 Sep 25";"17.00000000000000000000";"17.00000000000000000000"
"4 Sep 25";"6.00000000000000000000";"6.00000000000000000000"
"5 Sep 25";"9.00000000000000000000";"9.00000000000000000000"
"6 Sep 25";"1.00000000000000000000";"1.00000000000000000000"
"7 Sep 25";"1.00000000000000000000";"1.00000000000000000000"
"8 Sep 25";"7.00000000000000000000";"7.00000000000000000000"
"9 Sep 25";"18.00000000000000000000";"18.00000000000000000000"
"10 Sep 25";"14.00000000000000000000";"14.00000000000000000000"
"11 Sep 25";"13.00000000000000000000";"13.00000000000000000000"
"12 Sep 25";"11.00000000000000000000";"11.00000000000000000000"
"13 Sep 25";"2.00000000000000000000";"2.00000000000000000000"
"15 Sep 25";"16.00000000000000000000";"16.00000000000000000000"
"16 Sep 25";"13.00000000000000000000";"13.00000000000000000000"
"17 Sep 25";"14.00000000000000000000";"13.00000000000000000000"
"18 Sep 25";"8.00000000000000000000";"6.00000000000000000000"
"19 Sep 25";"12.00000000000000000000";"12.00000000000000000000"
"20 Sep 25";"2.00000000000000000000";"2.00000000000000000000"
"21 Sep 25";"1.00000000000000000000";"1.00000000000000000000"
"22 Sep 25";"9.00000000000000000000";"9.00000000000000000000"
"23 Sep 25";"9.00000000000000000000";"9.00000000000000000000"
"24 Sep 25";"14.00000000000000000000";"14.00000000000000000000"
"25 Sep 25";"9.00000000000000000000";"9.00000000000000000000"
"26 Sep 25";"6.00000000000000000000";"6.00000000000000000000"
"27 Sep 25";"2.00000000000000000000";"2.00000000000000000000"
"28 Sep 25";"1.00000000000000000000";"1.00000000000000000000"
"29 Sep 25";"11.00000000000000000000";"11.00000000000000000000"
"30 Sep 25";"14.00000000000000000000";"14.00000000000000000000"
"1 Oct 25";"13.00000000000000000000";"13.00000000000000000000"
"2 Oct 25";"9.00000000000000000000";"8.00000000000000000000"
"3 Oct 25";"19.00000000000000000000";"19.00000000000000000000"
"4 Oct 25";"2.00000000000000000000";"2.00000000000000000000"
"6 Oct 25";"20.00000000000000000000";"20.00000000000000000000"
"7 Oct 25";"11.00000000000000000000";"11.00000000000000000000"
"8 Oct 25";"3.00000000000000000000";"3.00000000000000000000"
"9 Oct 25";"9.00000000000000000000";"9.00000000000000000000"
"10 Oct 25";"5.00000000000000000000";"5.00000000000000000000"
"13 Oct 25";"4.00000000000000000000";"4.00000000000000000000"
"14 Oct 25";"14.00000000000000000000";"14.00000000000000000000"
"15 Oct 25";"8.00000000000000000000";"8.00000000000000000000"
"16 Oct 25";"9.00000000000000000000";"9.00000000000000000000"
"17 Oct 25";"3.00000000000000000000";"3.00000000000000000000"
"20 Oct 25";"12.00000000000000000000";"12.00000000000000000000"
"21 Oct 25";"10.00000000000000000000";"10.00000000000000000000"
"22 Oct 25";"6.00000000000000000000";"6.00000000000000000000"
"23 Oct 25";"14.00000000000000000000";"14.00000000000000000000"
"24 Oct 25";"11.00000000000000000000";"11.00000000000000000000"
"25 Oct 25";"3.00000000000000000000";"3.00000000000000000000"
"26 Oct 25";"1.00000000000000000000";"1.00000000000000000000"
"27 Oct 25";"10.00000000000000000000";"10.00000000000000000000"
"28 Oct 25";"17.00000000000000000000";"16.00000000000000000000"
"29 Oct 25";"9.00000000000000000000";"9.00000000000000000000"
"30 Oct 25";"7.00000000000000000000";"7.00000000000000000000"
"31 Oct 25";"4.00000000000000000000";"4.00000000000000000000"
"2 Nov 25";"1.00000000000000000000";"1.00000000000000000000"
"3 Nov 25";"4.00000000000000000000";"4.00000000000000000000"
"4 Nov 25";"17.00000000000000000000";"17.00000000000000000000"
"5 Nov 25";"12.00000000000000000000";"12.00000000000000000000"
"6 Nov 25";"10.00000000000000000000";"10.00000000000000000000"
"7 Nov 25";"13.00000000000000000000";"13.00000000000000000000"
"9 Nov 25";"3.00000000000000000000";"3.00000000000000000000"
"10 Nov 25";"13.00000000000000000000";"13.00000000000000000000"
"11 Nov 25";"7.00000000000000000000";"7.00000000000000000000"
"12 Nov 25";"13.00000000000000000000";"13.00000000000000000000"
"13 Nov 25";"14.00000000000000000000";"14.00000000000000000000"
"14 Nov 25";"26.00000000000000000000";"25.00000000000000000000"
"15 Nov 25";"1.00000000000000000000";"1.00000000000000000000"
"16 Nov 25";"1.00000000000000000000";"0.00000000000000000000"
"17 Nov 25";"16.00000000000000000000";"16.00000000000000000000"
"18 Nov 25";"15.00000000000000000000";"15.00000000000000000000"
"19 Nov 25";"19.00000000000000000000";"17.00000000000000000000"
"20 Nov 25";"10.00000000000000000000";"9.00000000000000000000"
"21 Nov 25";"10.00000000000000000000";"8.00000000000000000000"
"22 Nov 25";"1.00000000000000000000";"1.00000000000000000000"
"23 Nov 25";"3.00000000000000000000";"3.00000000000000000000"
"24 Nov 25";"14.00000000000000000000";"14.00000000000000000000"
"25 Nov 25";"15.00000000000000000000";"14.00000000000000000000"
"26 Nov 25";"10.00000000000000000000";"10.00000000000000000000"
"27 Nov 25";"8.00000000000000000000";"7.00000000000000000000"
"28 Nov 25";"10.00000000000000000000";"10.00000000000000000000"
"29 Nov 25";"1.00000000000000000000";"1.00000000000000000000"
"30 Nov 25";"5.00000000000000000000";"5.00000000000000000000"
"1 Dec 25";"24.00000000000000000000";"19.00000000000000000000"
"2 Dec 25";"24.00000000000000000000";"22.00000000000000000000"
"3 Dec 25";"17.00000000000000000000";"15.00000000000000000000"
"4 Dec 25";"23.00000000000000000000";"18.00000000000000000000"
"5 Dec 25";"11.00000000000000000000";"9.00000000000000000000"
"6 Dec 25";"1.00000000000000000000";"1.00000000000000000000"
"8 Dec 25";"12.00000000000000000000";"10.00000000000000000000"
"9 Dec 25";"23.00000000000000000000";"19.00000000000000000000"
"10 Dec 25";"29.00000000000000000000";"22.00000000000000000000"
"11 Dec 25";"9.00000000000000000000";"8.00000000000000000000"
"12 Dec 25";"14.00000000000000000000";"12.00000000000000000000"
"13 Dec 25";"2.00000000000000000000";"2.00000000000000000000"
"15 Dec 25";"10.00000000000000000000";"10.00000000000000000000"
"16 Dec 25";"13.00000000000000000000";"10.00000000000000000000"
"17 Dec 25";"20.00000000000000000000";"15.00000000000000000000"
"18 Dec 25";"17.00000000000000000000";"11.00000000000000000000"
"19 Dec 25";"17.00000000000000000000";"13.00000000000000000000"
"20 Dec 25";"2.00000000000000000000";"1.00000000000000000000"
"22 Dec 25";"14.00000000000000000000";"7.00000000000000000000"
"23 Dec 25";"9.00000000000000000000";"3.00000000000000000000"
"24 Dec 25";"6.00000000000000000000";"0.00000000000000000000"
"25 Dec 25";"3.00000000000000000000";"1.00000000000000000000"
"26 Dec 25";"2.00000000000000000000";"0.00000000000000000000"
"28 Dec 25";"1.00000000000000000000";"0.00000000000000000000"
"29 Dec 25";"3.00000000000000000000";"1.00000000000000000000"
